,Depth,Well,Formation,GR,RS,RD,NPHI,RHOB,DTCO,DTSM,Ef_pred,Facies_pred,Env_pred
949,5084.5,B-1,Plover Fm,0.0,12.3645,7.8445,12.2354,2.455,67.9201,98.7914,2,2,2
950,5085.0,B-1,Plover Fm,0.0,7.1232,5.3457,10.3844,2.424,66.4736,103.351,2,2,4
951,5085.5,B-1,Plover Fm,0.0,9.3195,6.544,10.4664,2.415,66.6722,101.514,2,2,4
952,5086.0,B-1,Plover Fm,0.0,9.8368,6.9752,9.8834,2.4507,64.1187,101.2361,2,2,2
953,5086.5,B-1,Plover Fm,0.0,9.4488,6.4018,9.8845,2.4819999999999998,63.3931,100.9294,2,2,2
954,5087.0,B-1,Plover Fm,0.0,8.2415,5.5665,11.2148,2.4358,66.3192,101.5933,2,2,4
955,5087.5,B-1,Plover Fm,0.0,7.2508,5.1861,11.9215,2.4385,65.6613,104.1124,1,2,4
956,5088.0,B-1,Plover Fm,0.0,8.1681,5.7855,11.8553,2.4432,65.3043,102.9064,1,2,4
957,5088.5,B-1,Plover Fm,0.0,8.549,6.0903,12.0,2.4509,65.1816,101.7609,1,2,2
958,5089.0,B-1,Plover Fm,0.0,9.8038,6.7343,11.8247,2.4645,65.1889,100.4788,2,2,4
959,5089.5,B-1,Plover Fm,0.0,9.0694,6.3864,11.197000000000001,2.4352,64.62100000000001,100.1633,1,2,2
960,5090.0,B-1,Plover Fm,0.0,8.0346,5.776,11.3198,2.4577,64.4175,100.9294,2,2,2
961,5090.5,B-1,Plover Fm,0.0,8.0683,5.7266,11.0098,2.4379,64.1241,99.3109,2,2,2
962,5091.0,B-1,Plover Fm,0.0,8.5661,5.8542,10.9116,2.4437,64.3228,99.3893,2,2,2
963,5091.5,B-1,Plover Fm,0.0,7.8553,5.4727,10.9623,2.4163,64.8059,99.6513,2,2,2
964,5092.0,B-1,Plover Fm,0.0,7.6912,5.7472,10.4501,2.4226,64.7264,99.1198,2,2,2
965,5092.5,B-1,Plover Fm,0.0,8.9843,6.7453,10.4007,2.4148,64.8018,99.2851,2,2,2
966,5093.0,B-1,Plover Fm,0.0,10.5201,7.2508,10.9099,2.4599,63.7301,98.4601,2,2,2
967,5093.5,B-1,Plover Fm,0.0,10.03,7.1494,10.3816,2.4698,63.6456,99.6891,2,2,2
968,5094.0,B-1,Plover Fm,0.0,10.9532,7.6274,10.3249,2.4622,64.0217,98.2963,2,2,2
969,5094.5,B-1,Plover Fm,0.0,11.0195,7.6361,10.5512,2.485,63.4757,98.5823,2,2,2
970,5095.0,B-1,Plover Fm,0.0,10.7801,7.3918,10.2978,2.4746,63.7975,97.8047,2,2,2
971,5095.5,B-1,Plover Fm,0.0,11.4318,7.6942,10.5569,2.4491,63.2736,99.3609,2,2,2
972,5096.0,B-1,Plover Fm,0.0,11.3812,7.7438,10.287,2.457,62.8207,97.1616,2,2,2
973,5096.5,B-1,Plover Fm,0.0,12.5886,8.225,9.8031,2.4636,61.7695,96.8864,2,2,2
974,5097.0,B-1,Plover Fm,0.0,11.0939,7.3459,9.668,2.4964,63.8072,100.0324,2,2,2
975,5097.5,B-1,Plover Fm,0.0,10.1362,6.9363,10.4445,2.471,63.5866,98.9951,2,2,2
976,5098.0,B-1,Plover Fm,0.0,12.6097,8.3112,10.7731,2.4448,63.2768,98.0991,2,2,2
977,5098.5,B-1,Plover Fm,0.0,12.2321,8.1157,8.3595,2.4495,62.9734,97.4262,2,2,2
978,5099.0,B-1,Plover Fm,0.0,11.2542,7.3268,8.654,2.4442,63.56800000000001,98.844,2,2,2
979,5099.5,B-1,Plover Fm,0.0,10.2424,6.7685,9.8671,2.4685,64.3305,100.0872,2,2,2
980,5100.0,B-1,Plover Fm,0.0,9.8992,6.9213,10.8868,2.4473,64.324,100.9294,2,2,2
981,5100.5,B-1,Plover Fm,0.0,15.6316,10.4557,9.9172,2.4103,62.9771,98.7915,2,2,2
982,5101.0,B-1,Plover Fm,0.0,18.9808,11.5913,11.1297,2.4692,61.8016,100.4396,2,2,2
983,5101.5,B-1,Plover Fm,0.0,10.4509,6.8763,11.2397,2.4879,66.1906,100.3293,2,2,2
984,5102.0,B-1,Plover Fm,0.0,9.3493,6.2614,11.4106,2.4379,66.077,102.9431,1,2,4
985,5102.5,B-1,Plover Fm,0.0,9.4132,6.5646,11.1453,2.4315,64.9795,101.3226,1,2,2
986,5103.0,B-1,Plover Fm,0.0,10.508,7.3667,11.062999999999999,2.4444,64.5111,100.43299999999999,2,2,2
987,5103.5,B-1,Plover Fm,0.0,11.3409,7.7722,10.9421,2.4704,63.7616,98.9481,2,2,2
988,5104.0,B-1,Plover Fm,0.0,10.84,7.3649,11.5776,2.488,63.8671,99.4225,2,2,2
989,5104.5,B-1,Plover Fm,0.0,10.3873,7.0796,12.1611,2.4835,63.7623,100.0169,2,2,2
990,5105.0,B-1,Plover Fm,0.0,11.5128,7.6859,11.7491,2.4702,63.7659,98.6278,2,2,2
991,5105.5,B-1,Plover Fm,0.0,12.9542,8.4009,10.817,2.5083,63.5913,96.9047,2,1,2
992,5106.0,B-1,Plover Fm,0.0,13.5958,8.6363,11.2974,2.4883,64.2829,96.9504,2,2,2
993,5106.5,B-1,Plover Fm,0.0,12.194,8.3182,10.9511,2.475,64.2005,97.3466,2,2,2
994,5107.0,B-1,Plover Fm,0.0,12.7305,7.8067,11.4125,2.4909,63.9974,97.1472,2,2,2
995,5107.5,B-1,Plover Fm,0.0,12.7193,8.0065,10.3742,2.4661,63.583,97.0259,2,2,2
996,5108.0,B-1,Plover Fm,0.0,12.7147,8.4159,10.1592,2.4781,63.7051,97.512,2,2,2
997,5108.5,B-1,Plover Fm,0.0,13.2315,8.8166,9.9438,2.4712,62.8254,96.1446,2,2,2
998,5109.0,B-1,Plover Fm,0.0,14.2264,9.2861,9.9069,2.4671,63.063,96.1347,2,2,2
999,5109.5,B-1,Plover Fm,0.0,14.6663,9.478,9.4627,2.4863,62.5023,94.7524,2,2,2
1000,5110.0,B-1,Plover Fm,0.0,14.4982,9.2979,9.945,2.4747,63.2214,96.6431,2,2,2
1001,5110.5,B-1,Plover Fm,0.0,14.2667,9.2573,10.1046,2.5124,63.2255,95.9106,2,2,2
1002,5111.0,B-1,Plover Fm,0.0,14.75,9.3263,9.6508,2.5147,62.3781,96.6489,2,2,2
1003,5111.5,B-1,Plover Fm,0.0,15.210999999999999,9.0967,10.211,2.4449,63.7877,96.0992,2,2,2
1004,5112.0,B-1,Plover Fm,0.0,13.1978,8.2169,10.2263,2.461,63.1439,96.6689,2,2,2
1005,5112.5,B-1,Plover Fm,0.0,11.3934,7.487999999999999,9.8333,2.4658,63.3915,97.9879,2,2,2
1006,5113.0,B-1,Plover Fm,0.0,12.3082,8.1856,10.0042,2.4541,63.3376,97.5575,2,2,2
1007,5113.5,B-1,Plover Fm,0.0,12.1154,8.3874,10.1108,2.4802,63.6471,97.5392,2,2,2
1008,5114.0,B-1,Plover Fm,0.0,12.3905,8.8095,9.958,2.4601,65.0936,97.7206,2,2,2
1009,5114.5,B-1,Plover Fm,0.0,16.3597,11.6693,11.1133,2.5625,59.8529,101.5449,2,2,2
1010,5115.0,B-1,Plover Fm,0.0,20.6723,13.2437,18.6046,2.5595,62.1919,93.8123,4,2,2
1011,5115.5,B-1,Plover Fm,0.0,17.3292,11.4549,11.8243,2.4687,63.8801,99.3705,2,2,4
1012,5116.0,B-1,Plover Fm,0.0,16.1574,12.3771,10.0378,2.5031,62.4136,94.3082,2,2,2
1013,5116.5,B-1,Plover Fm,0.0,40.0469,29.7123,11.9987,2.5575,59.0538,94.9948,4,2,2
1014,5117.0,B-1,Plover Fm,0.0,59.558,39.8788,14.6352,2.5604,58.7834,96.1922,4,2,4
1015,5117.5,B-1,Plover Fm,0.0,38.8565,24.8652,16.3357,2.5616,61.9114,98.3155,4,2,2
1016,5118.0,B-1,Plover Fm,0.0,25.3696,16.655,11.6684,2.5294,64.7214,99.939,2,2,2
1017,5118.5,B-1,Plover Fm,0.0,27.1951,17.5612,11.5108,2.4715,66.1591,96.259,2,2,2
1018,5119.0,B-1,Plover Fm,0.0,27.1054,17.4591,10.6858,2.5477,61.4851,96.5845,2,2,2
1019,5119.5,B-1,Plover Fm,0.0,24.7317,14.8089,11.9834,2.5586,61.8336,94.4623,4,2,2
1020,5120.0,B-1,Plover Fm,0.0,23.0005,14.9695,11.472999999999999,2.5332,62.2981,97.4711,2,2,2
1021,5120.5,B-1,Plover Fm,0.0,25.8659,16.0164,11.0832,2.5334,63.1184,92.6025,2,1,2
1022,5121.0,B-1,Plover Fm,0.0,19.8271,13.0182,10.3098,2.4954,62.2967,96.805,2,2,2
1023,5121.5,B-1,Plover Fm,0.0,16.302,11.1023,10.7637,2.4852,63.8056,95.8355,2,2,2
1024,5122.0,B-1,Plover Fm,0.0,15.9977,11.8173,9.8248,2.5029,62.2655,94.7616,2,2,2
1025,5122.5,B-1,Plover Fm,0.0,22.3084,14.7586,9.9089,2.5262,61.0962,94.3911,2,2,2
1026,5123.0,B-1,Plover Fm,0.0,20.0163,11.7786,11.5536,2.549,62.4757,95.4511,2,1,2
1027,5123.5,B-1,Plover Fm,0.0,14.7492,9.4438,11.4729,2.5353,62.3053,95.7306,2,2,2
1028,5124.0,B-1,Plover Fm,0.0,11.9261,8.0458,11.1789,2.5088,62.1298,96.4293,2,2,2
1029,5124.5,B-1,Plover Fm,0.0,12.2422,8.6001,11.4796,2.5077,61.8657,95.4693,2,2,2
1030,5125.0,B-1,Plover Fm,0.0,14.1272,9.8657,10.9507,2.5032,61.91,96.777,2,2,2
1031,5125.5,B-1,Plover Fm,0.0,17.3728,11.39,9.6924,2.5087,62.9855,96.5239,2,2,2
1032,5126.0,B-1,Plover Fm,0.0,16.5911,10.9487,10.7212,2.4936,63.8454,96.4288,2,2,2
1033,5126.5,B-1,Plover Fm,0.0,15.9038,11.5882,11.3482,2.4728,61.4972,96.7154,2,1,2
1034,5127.0,B-1,Plover Fm,0.0,16.9179,15.0091,13.1028,2.5506,57.7817,99.0777,2,2,4
1035,5127.5,B-1,Plover Fm,0.0,35.3144,33.6855,17.7734,2.5717,58.3585,105.7425,2,2,4
1036,5128.0,B-1,Plover Fm,0.0,71.6633,84.7778,17.9639,2.6603,60.5489,102.4238,2,2,2
1037,5128.5,B-1,Plover Fm,0.0,195.2885,141.5062,12.6389,2.5836,53.5737,96.7941,1,2,4
1038,5129.0,B-1,Plover Fm,0.0,85.4961,58.9027,17.971,2.5372,56.2143,92.9701,1,2,4
1039,5129.5,B-1,Plover Fm,0.0,114.0344,66.4789,9.5173,2.4628,56.2517,94.8715,1,2,2
1040,5130.0,B-1,Plover Fm,0.0,45.3316,28.8443,20.2196,2.6716,69.9135,103.3217,3,2,2
1041,5130.5,B-1,Plover Fm,0.0,22.7172,15.2285,10.7485,2.4781,61.9006,96.9415,2,2,2
1042,5131.0,B-1,Plover Fm,0.0,17.5622,12.3643,9.1292,2.443,61.6005,95.7001,2,2,2
1043,5131.5,B-1,Plover Fm,0.0,14.5121,10.8926,8.5611,2.4202,63.4645,95.8114,2,2,2
1044,5132.0,B-1,Plover Fm,0.0,15.6235,12.6565,10.8698,2.4878,61.0143,103.4553,2,1,2
1045,5132.5,B-1,Plover Fm,0.0,24.8892,19.6541,22.0336,2.6660000000000004,61.5988,103.8565,2,2,2
1046,5133.0,B-1,Plover Fm,0.0,44.6579,26.288,14.0372,2.6,63.6995,98.9425,2,2,2
1047,5133.5,B-1,Plover Fm,0.0,23.0593,13.3505,9.408999999999999,2.4537,63.091,94.5176,2,2,2
1048,5134.0,B-1,Plover Fm,0.0,16.226,9.7114,8.8946,2.477,61.2006,91.0233,2,2,2
1049,5134.5,B-1,Plover Fm,0.0,13.9891,9.318999999999999,8.6972,2.4807,62.3423,90.4771,2,1,2
1050,5135.0,B-1,Plover Fm,0.0,15.7667,10.8704,8.7595,2.4549,62.3736,91.7767,2,2,2
1051,5135.5,B-1,Plover Fm,0.0,18.6417,12.4261,8.2965,2.5394,58.9667,91.3509,2,2,2
1052,5136.0,B-1,Plover Fm,0.0,21.519000000000002,13.0599,8.8788,2.4691,61.9885,91.1447,2,2,2
1053,5136.5,B-1,Plover Fm,0.0,22.3743,13.012,8.7449,2.4731,62.5064,93.9769,2,2,2
1054,5137.0,B-1,Plover Fm,0.0,20.48,12.7908,8.6525,2.4804,61.1859,92.3368,2,2,2
1055,5137.5,B-1,Nome Fm,0.0,18.5417,11.9806,8.7334,2.5069999999999997,60.5393,91.3723,2,2,2
1056,5138.0,B-1,Nome Fm,0.0,20.9264,15.0807,10.7628,2.5813,59.5567,89.8909,2,2,2
1057,5138.5,B-1,Nome Fm,0.0,26.2602,27.9532,10.311,2.5807,55.7488,85.2317,1,2,2
1058,5139.0,B-1,Nome Fm,0.0,35.213,38.5846,10.777000000000001,2.5449,51.9234,88.2213,1,2,2
1059,5139.5,B-1,Nome Fm,0.0,81.5951,115.8265,10.5198,2.4732,59.4709,91.8547,4,2,2
1060,5140.0,B-1,Nome Fm,0.0,80.3628,107.2381,10.2842,2.4764,60.2896,89.0906,4,2,2
1061,5140.5,B-1,Nome Fm,0.0,72.8336,100.1006,10.2839,2.4642,58.8534,89.1331,4,2,2
1062,5141.0,B-1,Nome Fm,0.0,78.4243,124.1142,8.9017,2.4563,56.5199,88.3717,1,2,2
1063,5141.5,B-1,Nome Fm,0.0,68.0568,121.0615,12.564,2.5035,59.7756,90.6801,4,2,2
1064,5142.0,B-1,Nome Fm,0.0,100.7363,210.2621,10.7257,2.5401,55.0139,89.8544,4,2,2
1065,5142.5,B-1,Nome Fm,0.0,97.4393,231.4739,8.6541,2.5505,55.093,96.4803,1,2,2
1066,5143.0,B-1,Nome Fm,0.0,99.3032,234.8247,10.4713,2.3276,56.1299,85.3311,4,2,2
1067,5143.5,B-1,Nome Fm,0.0,142.2971,306.1335,12.8976,2.5004,58.6842,91.5154,4,2,2
1068,5144.0,B-1,Nome Fm,0.0,188.9098,385.7044,9.9513,2.5515,58.2939,90.9048,4,2,2
1069,5144.5,B-1,Nome Fm,0.0,109.5451,268.9251,14.3112,2.5672,57.2447,93.0679,4,2,4
1070,5145.0,B-1,Nome Fm,0.0,103.5556,241.8356,9.6951,2.4627,57.5057,93.133,4,2,2
1071,5145.5,B-1,Nome Fm,0.0,80.6797,174.0679,11.7555,2.5001,59.4068,91.444,4,2,2
1072,5146.0,B-1,Nome Fm,0.0,77.0664,141.3336,11.4033,2.52,60.2464,98.5949,4,2,2
1073,5146.5,B-1,Nome Fm,0.0,128.2492,227.8294,10.8021,2.4776,58.2239,92.2352,4,2,2
1074,5147.0,B-1,Nome Fm,0.0,131.3049,252.7395,13.08,2.437,60.2938,94.7897,4,2,2
1075,5147.5,B-1,Nome Fm,0.0,97.6745,182.9336,10.8557,2.5061,59.7796,92.9286,4,2,2
1076,5148.0,B-1,Nome Fm,0.0,75.1855,208.9702,10.4812,2.6109,59.6308,95.447,1,2,2
1077,5148.5,B-1,Nome Fm,0.0,76.5702,186.1752,14.6567,2.6077,60.3488,95.3297,4,2,2
1078,5149.0,B-1,Nome Fm,0.0,75.78699999999998,153.6975,18.5603,2.6565,54.3492,97.1267,3,5,4
1079,5149.5,B-1,Nome Fm,0.0,110.0849,186.13299999999998,14.845999999999998,2.5754,58.3656,97.2251,4,2,4
1080,5150.0,B-1,Nome Fm,0.0,128.2074,160.9327,16.2711,2.5629,55.489,94.0457,1,2,4
1081,5150.5,B-1,Nome Fm,0.0,87.3217,234.0414,13.7619,2.6260000000000003,57.7716,94.4378,4,5,2
1082,5151.0,B-1,Nome Fm,0.0,104.0266,232.9698,13.1458,2.7216,61.5537,93.9663,1,2,2
1083,5151.5,B-1,Nome Fm,0.0,124.8911,317.3492,11.4354,2.7405,57.5072,91.4432,1,2,2
1084,5152.0,B-1,Nome Fm,0.0,134.4606,351.4031,16.3184,2.634,59.8058,88.5804,4,2,4
1085,5152.5,B-1,Nome Fm,0.0,134.3408,347.0652,21.7941,2.6304,49.4846,92.6895,4,5,4
1086,5153.0,B-1,Nome Fm,0.0,164.4097,211.9302,21.885,2.5891,49.4277,97.9854,4,5,4
1087,5153.5,B-1,Nome Fm,0.0,56.8438,92.1775,14.6134,2.6496,54.5843,98.9157,4,5,4
1088,5154.0,B-1,Nome Fm,0.0,93.9212,264.8894,17.7805,2.588,58.0971,104.0419,4,2,2
1089,5154.5,B-1,Nome Fm,0.0,135.783,174.2708,12.1032,2.5817,55.2396,104.5694,4,5,4
1090,5155.0,B-1,Nome Fm,0.0,116.694,121.0683,11.1916,2.5891,60.1141,101.6122,4,2,2
1091,5155.5,B-1,Nome Fm,0.0,79.2695,120.6837,10.5259,2.5763,57.5182,89.1276,1,2,2
1092,5156.0,B-1,Nome Fm,0.0,71.0985,140.162,9.978,2.5660000000000003,58.3354,88.3186,1,2,2
1093,5156.5,B-1,Nome Fm,0.0,63.0308,110.9195,10.4144,2.5768,56.7945,92.3347,1,2,2
1094,5157.0,B-1,Nome Fm,0.0,65.6933,122.8493,11.7316,2.5499,59.4902,91.5114,4,2,2
1095,5157.5,B-1,Nome Fm,0.0,83.6741,134.0341,13.317,2.5003,56.7789,97.979,4,2,2
1096,5158.0,B-1,Nome Fm,0.0,99.6913,160.3154,17.3389,2.5756,59.086999999999996,95.225,4,2,4
1097,5158.5,B-1,Nome Fm,0.0,116.6373,232.2539,13.7432,2.6358,56.7378,91.5611,1,2,2
1098,5159.0,B-1,Nome Fm,0.0,120.4407,216.0132,14.6833,2.6895,58.2138,96.7025,4,5,4
1099,5159.5,B-1,Nome Fm,0.0,110.397,183.9385,17.861,2.5242,58.0899,97.1573,4,2,4
1100,5160.0,B-1,Nome Fm,0.0,98.6598,221.1721,15.2067,2.4632,53.4924,91.089,4,2,4
1101,5160.5,B-1,Nome Fm,0.0,108.76799999999999,267.2694,15.687999999999999,2.4828,55.2987,95.9702,4,2,4
1102,5161.0,B-1,Nome Fm,0.0,119.6276,211.6062,12.0044,2.4613,54.5817,94.9536,4,2,2
1103,5161.5,B-1,Nome Fm,0.0,119.934,226.6114,12.7925,2.6182,59.4535,92.1858,4,2,2
1104,5162.0,B-1,Nome Fm,0.0,120.1264,221.8381,13.5323,2.6352,56.1634,96.1762,1,5,4
1105,5162.5,B-1,Nome Fm,0.0,118.5369,215.9082,12.1024,2.6158,54.0521,93.4362,1,2,4
1106,5163.0,B-1,Nome Fm,0.0,108.0982,227.4077,11.242,2.6476,56.5673,93.5705,1,2,2
1107,5163.5,B-1,Nome Fm,0.0,137.69299999999998,334.5619999999999,12.5438,2.6295,56.5083,91.8164,1,2,2
1108,5164.0,B-1,Nome Fm,0.0,152.5629,291.6808,12.6988,2.5778,55.5603,91.1669,4,2,2
1109,5164.5,B-1,Nome Fm,0.0,129.8541,241.9568,13.2466,2.6879,52.8309,91.8323,3,5,4
1110,5165.0,B-1,Nome Fm,0.0,128.2772,254.5465,17.7576,2.5916,56.1863,93.7918,4,5,4
1111,5165.5,B-1,Nome Fm,0.0,121.9145,222.3798,17.5117,2.5807,60.5198,94.5108,4,2,4
1112,5166.0,B-1,Nome Fm,0.0,118.3265,189.6468,8.9532,2.5971,55.2488,99.9859,1,2,2
1113,5166.5,B-1,Nome Fm,0.0,83.1819,128.7044,8.6469,2.6695,56.5341,101.4071,1,5,2
1114,5167.0,B-1,Nome Fm,0.0,131.8265,246.7794,9.9514,2.7037,60.39,100.0636,1,2,2
1115,5167.5,B-1,Nome Fm,0.0,122.515,384.5661,13.6482,2.6439999999999997,55.4294,90.5921,1,2,4
1116,5168.0,B-1,Nome Fm,0.0,138.7805,368.1025,21.0138,2.5374,58.1501,105.7165,4,2,4
1117,5168.5,B-1,Nome Fm,0.0,51.4199,146.6298,16.2434,2.2361,57.3868,84.3439,4,2,4
1118,5169.0,B-1,Nome Fm,0.0,130.6977,285.4151,15.6567,2.1832,53.2241,89.4772,4,2,4
1119,5169.5,B-1,Nome Fm,0.0,327.3194,482.2568,8.9529,2.4198,45.5502,86.3874,1,2,4
1120,5170.0,B-1,Nome Fm,0.0,221.9207,475.3329,5.9054,2.5307,59.9938,88.4991,2,2,2
1121,5170.5,B-1,Nome Fm,0.0,151.9548,369.7003,8.8027,2.6578,53.6584,76.8296,1,2,4
1122,5171.0,B-1,Nome Fm,0.0,189.2336,132.1679,10.0672,2.6394,47.0262,86.7867,1,2,2
1123,5171.5,B-1,Nome Fm,0.0,1549.7249,103.4252,10.6137,2.6098,53.093999999999994,111.3086,3,5,2
1124,5172.0,B-1,Nome Fm,0.0,133.1345,150.0561,12.4946,2.647,68.153,103.1599,4,2,2
1125,5172.5,B-1,Nome Fm,0.0,103.2864,395.4972,11.7843,2.7267,53.4444,95.3272,1,5,1
1126,5173.0,B-1,Nome Fm,0.0,100.1273,294.9788,11.8914,2.7117,44.1051,97.6504,3,5,2
1127,5173.5,B-1,Nome Fm,0.0,89.2193,128.8983,9.789,2.6482,50.8126,94.035,3,5,5
1128,5174.0,B-1,Nome Fm,0.0,71.0856,107.8008,11.1944,2.6816,47.8223,92.9756,3,5,2
1129,5174.5,B-1,Nome Fm,0.0,27.4316,40.1266,17.0503,2.7398,68.9862,105.8148,2,2,2
1130,5175.0,B-1,Nome Fm,0.0,23.6302,32.1987,15.5014,2.7506,68.9862,97.9505,4,2,2
1131,5175.5,B-1,Nome Fm,0.0,120.6658,492.1717,11.8364,2.7403,68.9862,99.2087,4,2,2
1132,5176.0,B-1,Nome Fm,0.0,62.5472,120.3051,16.241,2.7278,68.9862,99.8222,2,2,2
1133,5176.5,B-1,Nome Fm,0.0,124.815,171.8935,20.6389,2.7365,68.9862,100.2934,2,2,2
1134,5177.0,B-1,Nome Fm,0.0,54.8987,91.9701,12.8678,2.7122,68.9862,100.9878,2,2,2
1135,5177.5,B-1,Nome Fm,0.0,50.6335,76.9136,7.5765,2.7019,68.9862,100.4138,2,2,2
1136,5178.0,B-1,Nome Fm,0.0,57.5751,74.7698,5.6798,2.6895,68.9862,100.57700000000001,2,2,2
1137,5178.5,B-1,Nome Fm,0.0,191.2724,272.8957,8.7108,2.5862,68.9862,100.5854,4,2,2
1138,5179.0,B-1,Nome Fm,0.0,105.1407,153.8742,16.6588,2.6193,68.9862,100.9065,4,2,2
1139,5179.5,B-1,Nome Fm,0.0,68.8227,88.8843,16.5877,2.6239,68.9862,100.0922,4,2,2
1140,5180.0,B-1,Nome Fm,0.0,57.7803,83.8843,9.488999999999999,2.6247,68.9862,101.2359,1,2,2
1141,5180.5,B-1,Nome Fm,0.0,50.7412,62.3965,10.2297,2.6060000000000003,68.9862,101.2359,2,5,2
1142,5181.0,B-1,Nome Fm,0.0,48.2868,47.0373,10.3944,2.6001,68.9862,101.2359,2,5,2
1143,5181.5,B-1,Nome Fm,0.0,57.9124,57.0763,10.8842,2.6219,68.9862,101.2359,2,5,2
1144,5182.0,B-1,Nome Fm,0.0,80.5375,123.7344,10.5942,2.6571,68.9862,101.2359,2,5,2
1145,5182.5,B-1,Nome Fm,0.0,183.2863,323.9308,9.7614,2.6245,68.9862,101.2359,2,5,2
1146,5183.0,B-1,Nome Fm,0.0,212.1642,612.2043,8.4083,2.6273,68.9862,101.2359,2,5,2
1147,5183.5,B-1,Nome Fm,0.0,146.7202,358.9031,7.0909,2.6508,68.9862,101.2359,2,5,2
1148,5184.0,B-1,Nome Fm,0.0,163.1794,367.3195,7.05,2.6865,68.9862,101.2359,3,5,2
1149,5184.5,B-1,Nome Fm,0.0,109.7218,248.43099999999998,8.3154,2.6411,68.9862,101.2359,2,5,2
1150,5185.0,B-1,Nome Fm,0.0,125.929,300.4656,9.3874,2.6474,68.9862,101.2359,2,5,2
1151,5185.5,B-1,Nome Fm,0.0,93.9049,204.2081,10.3207,2.6504,68.9862,101.2359,2,5,2
1152,5186.0,B-1,Nome Fm,0.0,112.1964,143.7013,10.8181,2.7096,68.9862,101.2359,3,5,2
1153,5186.5,B-1,Nome Fm,0.0,37.2836,56.758,11.7246,2.7096,68.9862,101.2359,3,5,2
1154,5187.0,B-1,Nome Fm,0.0,96.8294,123.0331,10.9111,2.6819,68.9862,101.2359,2,5,2
1155,5187.5,B-1,Nome Fm,0.0,46.5459,61.0317,11.9872,2.6091,68.9862,101.2359,2,5,2
1156,5188.0,B-1,Nome Fm,0.0,51.7563,56.6007,10.8193,2.5903,68.9862,101.2359,1,5,2
1157,5188.5,B-1,Nome Fm,0.0,51.4479,55.4926,11.2189,2.6363,68.9862,101.2359,2,5,2
1158,5189.0,B-1,Nome Fm,0.0,45.8332,54.9853,10.8373,2.6528,68.9862,101.2359,2,5,2
1159,5189.5,B-1,Nome Fm,0.0,61.2023,90.3429,9.5882,2.6477,68.9862,101.2359,2,5,2
1160,5190.0,B-1,Nome Fm,0.0,82.7463,157.9416,8.2812,2.6527,68.9862,101.2359,2,5,2
1161,5190.5,B-1,Nome Fm,0.0,136.9807,283.0716,9.1783,2.6694,68.9862,101.2359,2,5,2
1162,5191.0,B-1,Nome Fm,0.0,66.9879,124.9096,9.0765,2.6192,68.9862,101.2359,2,5,2
1163,5191.5,B-1,Nome Fm,0.0,92.7627,124.6923,10.3733,2.5206,68.9862,101.2359,4,0,2
1164,5192.0,B-1,Nome Fm,0.0,141.7527,167.1949,12.504000000000001,2.6449,68.9862,101.2359,2,5,2
1165,5192.5,B-1,Nome Fm,0.0,131.659,330.6515,15.7344,2.7143,68.9862,101.2359,2,1,2
1166,5193.0,B-1,Nome Fm,0.0,74.4499,97.2181,7.7856,2.7625,68.9862,101.2359,2,1,2
1167,5193.5,B-1,Nome Fm,0.0,52.0041,76.127,10.0736,2.7394,68.9862,101.2359,3,1,2
1168,5194.0,B-1,Nome Fm,0.0,108.3064,204.1537,10.8514,2.7319999999999998,68.9862,101.2359,3,5,2
1169,5194.5,B-1,Nome Fm,0.0,103.5236,273.3843,10.062000000000001,2.6885,68.9862,101.2359,2,5,2
1170,5195.0,B-1,Nome Fm,0.0,106.9134,265.8099,10.062000000000001,2.6393,68.9862,101.2359,2,5,2
1171,5195.5,B-1,Nome Fm,0.0,85.999,202.4594,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1172,5196.0,B-1,Nome Fm,0.0,134.0744,257.1183,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1173,5196.5,B-1,Nome Fm,0.0,130.8529,445.6218,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1174,5197.0,B-1,Nome Fm,0.0,98.1418,232.3523,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1175,5197.5,B-1,Nome Fm,0.0,72.6815,129.9731,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1176,5198.0,B-1,Nome Fm,0.0,73.0604,274.9912,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1177,5198.5,B-1,Nome Fm,0.0,60.321999999999996,247.1607,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1178,5199.0,B-1,Nome Fm,0.0,184.9329,235.0662,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1179,5199.5,B-1,Nome Fm,0.0,53.4819,71.6274,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1180,5200.0,B-1,Nome Fm,0.0,63.9657,105.5935,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1181,5200.5,B-1,Nome Fm,0.0,83.3134,146.4762,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1182,5201.0,B-1,Nome Fm,0.0,63.8917,106.7328,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1183,5201.5,B-1,Nome Fm,0.0,68.425,123.8294,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
1184,5202.0,B-1,Nome Fm,0.0,94.5664,206.2444,10.062000000000001,2.6258,68.9862,101.2359,2,5,2
