Depth,Well,Formation,GR,NPHI,RHOB,DTCO,DTSM,Environment
4764,P-2,Plover Fm,6.7325,22.2995,2.7302,53.1977,97.566,4
4764.5,P-2,Plover Fm,9.0955,23.9077,2.7447,55.4513,104.0418,4
4765,P-2,Plover Fm,7.8432,24.3286,2.5077,56.5459,117.9498,4
4765.5,P-2,Plover Fm,7.0573,24.6648,2.5887,58.8708,120.0706,4
4766,P-2,Plover Fm,5.3771,24.3845,2.5635,58.7067,120.8598,4
4766.5,P-2,Plover Fm,5.5473,24.2452,2.7173,58.6677,119.0042,4
4767,P-2,Plover Fm,8.5332,25.6058,2.6741,61.3327,114.8095,4
4767.5,P-2,Plover Fm,15.0201,34.8188,2.625,68.6357,121.8879,4
4768,P-2,Plover Fm,26.4266,43.0558,2.4108,82.4244,155.9407,4
4768.5,P-2,Plover Fm,60.3058,49.6207,2.3822,93.0559,176.3138,4
4769,P-2,Plover Fm,106.442,48.7592,2.449,89.8159,169.5853,4
4769.5,P-2,Plover Fm,105.4929,35.0155,2.5752,79.2788,147.0191,4
4770,P-2,Plover Fm,104.5058,33.3154,2.4466,83.6847,153.806,4
4770.5,P-2,Plover Fm,76.6833,34.7357,2.5031,79.3858,152.976,4
4771,P-2,Plover Fm,46.5494,41.9653,2.4851,83.975,158.3028,4
4771.5,P-2,Plover Fm,40.637,55.6447,2.5917,81.9888,157.0092,4
4772,P-2,Plover Fm,43.0222,57.6036,2.57,82.6034,154.3446,4
4772.5,P-2,Plover Fm,50.083,55.5656,2.6071,77.431,131.3677,4
4773,P-2,Plover Fm,43.598,50.4489,2.3841,74.5423,148.1817,4
4773.5,P-2,Plover Fm,41.6959,38.8852,2.502,76.7223,148.343,4
4774,P-2,Plover Fm,43.0065,40.6609,2.5756,77.7206,147.7478,4
4774.5,P-2,Plover Fm,62.9344,50.2651,2.5308,81.1066,145.2881,4
4775,P-2,Plover Fm,61.4885,45.295,2.5386,84.5186,154.5792,4
4775.5,P-2,Plover Fm,39.3056,47.2925,2.3944,87.9838,166.5943,4
4776,P-2,Plover Fm,39.4947,53.9089,2.4708,82.9134,157.9899,4
4776.5,P-2,Plover Fm,26.9886,54.9193,2.5273,73.4408,132.1283,4
4777,P-2,Plover Fm,13.6364,51.0955,2.6772,60.9714,113.4843,4
4777.5,P-2,Plover Fm,14.4724,44.3252,2.7064,58.3469,111.948,4
4778,P-2,Plover Fm,15.9086,33.6524,2.6654,59.1459,102.6802,4
4778.5,P-2,Plover Fm,16.801,32.9512,2.6606,56.3724,96.3252,4
4779,P-2,Plover Fm,19.4317,32.8755,2.7246,52.314,104.214,4
4779.5,P-2,Plover Fm,16.7936,29.7039,2.7394,53.4215,94.6044,4
4780,P-2,Plover Fm,18.0592,25.4364,2.732,52.5871,92.8934,4
4780.5,P-2,Plover Fm,17.2831,24.6774,2.5498,54.6888,96.4182,4
4781,P-2,Plover Fm,17.3078,24.7242,2.7744,52.3359,93.0936,4
4781.5,P-2,Plover Fm,19.7248,24.2754,2.7334,49.9805,92.4217,4
4782,P-2,Plover Fm,19.0226,24.0003,2.759,52.365,94.6336,4
4782.5,P-2,Plover Fm,18.5477,24.7983,2.7371,56.1051,103.7973,4
4783,P-2,Plover Fm,18.2118,26.0859,2.6318,47.5847,96.2394,4
4783.5,P-2,Plover Fm,18.4724,25.7677,2.5546,50.6985,89.9353,4
4784,P-2,Plover Fm,16.8203,26.1641,2.5599,51.4422,88.1761,4
4784.5,P-2,Plover Fm,18.516,25.8398,2.4535,47.9044,84.2028,4
4785,P-2,Plover Fm,17.977,24.0582,2.0944,46.4836,90.2763,4
4785.5,P-2,Plover Fm,19.5479,23.963,1.8901,52.1982,90.6258,4
4786,P-2,Plover Fm,17.6705,26.1327,1.9904,42.793,85.0118,4
4786.5,P-2,Plover Fm,15.998,26.7447,2.1709,49.0709,95.4408,4
4787,P-2,Plover Fm,17.9455,28.081,1.6518,61.5748,86.862,4
4787.5,P-2,Plover Fm,16.9884,27.0659,1.9638,54.8561,77.0152,4
4788,P-2,Plover Fm,16.3404,27.7629,2.453,56.4898,112.7471,4
4788.5,P-2,Plover Fm,17.1076,28.2149,2.325,54.4014,90.2913,4
4789,P-2,Plover Fm,19.2795,26.5208,2.646,52.9993,114.1666,4
4789.5,P-2,Plover Fm,18.4724,25.706,1.9443,66.7618,112.4892,4
4790,P-2,Plover Fm,19.0748,24.1214,1.9266,55.1958,86.6616,4
4790.5,P-2,Plover Fm,15.5859,23.7282,2.5081,61.0057,126.2705,4
4791,P-2,Plover Fm,17.173,22.8993,2.7234,71.9697,135.0819,4
4791.5,P-2,Plover Fm,26.986,28.2272,2.6461,74.9128,139.8058,4
4792,P-2,Plover Fm,46.9859,33.6558,2.6638,80.2561,153.9946,4
4792.5,P-2,Plover Fm,23.394,39.9711,2.5906,69.9867,133.3406,4
4793,P-2,Plover Fm,22.9607,36.0011,2.6208,66.0102,123.1719,4
4793.5,P-2,Plover Fm,22.5274,29.927,2.6682,68.4781,120.4269,4
4794,P-2,Plover Fm,22.8012,26.4338,2.6869,66.9499,123.4147,4
4794.5,P-2,Plover Fm,22.5328,27.7834,2.7167,63.3236,111.8141,4
4795,P-2,Plover Fm,22.3439,29.0941,2.7466,65.2832,113.1412,4
4795.5,P-2,Plover Fm,20.6279,28.1824,2.5901,61.4467,130.767,4
4796,P-2,Plover Fm,23.7811,27.3669,2.7082,61.3362,112.4991,4
4796.5,P-2,Plover Fm,24.7584,27.9607,2.7016,65.8894,113.6038,4
4797,P-2,Plover Fm,45.0985,27.5925,2.6563,78.222,133.1567,4
4797.5,P-2,Plover Fm,99.2082,27.3146,2.5179,73.5171,127.975,4
4798,P-2,Plover Fm,46.8431,30.6829,2.5556,68.6367,148.6426,4
4798.5,P-2,Plover Fm,29.7686,31.9834,2.5851,68.4061,126.3733,4
4799,P-2,Plover Fm,30.4084,28.4492,2.3253,67.2886,132.6701,4
4799.5,P-2,Plover Fm,19.6664,27.448,2.6706,62.9124,131.8175,4
4800,P-2,Plover Fm,20.2626,28.2631,2.7033,61.0838,119.733,4
4800.5,P-2,Plover Fm,19.7901,26.1375,2.707,64.4207,122.7682,4
4801,P-2,Plover Fm,19.7658,27.1936,2.705,64.6385,122.277,4
4801.5,P-2,Plover Fm,20.6108,27.3105,2.7023,64.3391,123.6627,4
4802,P-2,Plover Fm,23.9421,28.0659,2.7028,60.3095,118.6919,4
4802.5,P-2,Plover Fm,23.3684,28.151,2.7864,61.2927,120.8221,4
4803,P-2,Plover Fm,24.4746,25.2322,2.7641,60.7656,118.857,4
4803.5,P-2,Plover Fm,22.285,22.8659,2.7976,60.7064,118.9251,4
4804,P-2,Plover Fm,23.7532,22.5536,2.7991,60.6996,115.0729,4
4804.5,P-2,Plover Fm,23.5959,22.4841,2.7889,60.6676,123.2406,4
4805,P-2,Plover Fm,20.9742,25.1278,2.7351,62.3269,120.0602,4
4805.5,P-2,Plover Fm,20.7424,26.9042,2.7198,62.8789,121.724,4
4806,P-2,Plover Fm,26.6932,26.4598,2.692,59.9945,105.5054,4
4806.5,P-2,Plover Fm,109.0786,23.8636,2.577,80.1617,140.9272,4
4807,P-2,Plover Fm,104.1903,24.9091,2.1408,94.8821,193.6589,4
4807.5,P-2,Plover Fm,54.4977,39.9942,2.09,74.7257,135.5086,4
4808,P-2,Plover Fm,32.0754,46.4623,2.6714,66.5201,127.1652,4
4808.5,P-2,Plover Fm,20.7373,39.3885,2.7084,68.4881,130.7778,4
4809,P-2,Plover Fm,18.7166,35.6427,2.7169,67.6686,125.3605,4
4809.5,P-2,Plover Fm,18.4546,36.2137,2.7117,67.6506,128.2106,4
4810,P-2,Plover Fm,16.698,32.484,2.7083,63.1649,122.6717,4
4810.5,P-2,Plover Fm,17.1974,32.481,2.7294,65.5042,124.7862,4
4811,P-2,Plover Fm,17.6968,32.9039,2.6666,68.404,126.5731,4
4811.5,P-2,Plover Fm,16.8694,32.1452,2.7064,64.9868,123.4392,4
4812,P-2,Plover Fm,17.3043,32.2678,2.7399,58.5323,113.8376,4
4812.5,P-2,Plover Fm,22.3908,29.0872,2.7702,54.6974,106.5587,4
4813,P-2,Plover Fm,23.4375,28.2455,2.803,56.8795,106.1869,4
4813.5,P-2,Plover Fm,19.16,26.1202,2.7885,60.35,112.2546,4
4814,P-2,Plover Fm,18.1543,27.1159,2.7668,63.1237,119.9216,4
4814.5,P-2,Plover Fm,19.6633,27.1335,2.7194,62.37,122.8438,4
4815,P-2,Plover Fm,23.425,28.6006,2.6627,70.5028,125.5926,4
4815.5,P-2,Plover Fm,66.8909,31.5261,2.4874,85.8859,169.4283,4
4816,P-2,Plover Fm,45.6033,29.6429,2.5059,91.702,176.0165,4
4816.5,P-2,Plover Fm,36.6717,34.4809,2.4839,83.5742,165.3963,4
4817,P-2,Plover Fm,28.7473,43.2532,2.4262,76.4199,141.466,4
4817.5,P-2,Plover Fm,35.0915,35.4198,2.4888,58.6272,133.9726,4
4818,P-2,Plover Fm,68.7238,33.1337,2.4825,80.5787,173.7526,4
4818.5,P-2,Plover Fm,53.8334,33.6205,2.5778,69.8758,159.2766,4
4819,P-2,Plover Fm,83.6479,43.9753,2.5381,86.6202,158.7898,4
4819.5,P-2,Plover Fm,88.5842,38.0999,2.686,85.1446,161.0726,4
4820,P-2,Plover Fm,88.6738,39.6357,2.6938,89.6097,164.8274,4
4820.5,P-2,Plover Fm,75.3339,40.3542,2.7094,81.44,160.4932,4
4821,P-2,Plover Fm,54.0186,37.6851,2.682,70.8053,141.2306,4
4821.5,P-2,Plover Fm,87.0978,31.6367,2.6864,90.7821,161.9557,4
4822,P-2,Plover Fm,38.0588,29.1582,2.6852,80.3037,147.6901,4
4822.5,P-2,Plover Fm,30.3443,38.2291,2.6563,71.5275,134.2625,4
4823,P-2,Plover Fm,89.9122,34.8806,2.5644,82.3902,145.6087,4
4823.5,P-2,Plover Fm,86.4333,34.1294,2.5364,72.5418,133.6794,4
4824,P-2,Plover Fm,148.1209,30.7753,2.6141,84.6923,166.5028,4
4824.5,P-2,Plover Fm,110.4691,25.5452,2.6182,95.0986,183.706,4
4825,P-2,Plover Fm,67.5814,30.9061,2.5721,66.4936,118.622,4
4825.5,P-2,Plover Fm,88.5293,34.1646,2.5142,69.1767,118.012,4
4826,P-2,Plover Fm,82.0465,18.4553,2.5362,70.9777,127.571,4
4826.5,P-2,Plover Fm,109.1595,20.6922,2.5876,78.4993,141.4688,4
4827,P-2,Plover Fm,102.7029,26.2288,2.6127,80.354,148.7411,4
4827.5,P-2,Plover Fm,105.2298,29.7387,2.5682,83.6941,152.7472,4
4828,P-2,Plover Fm,88.2608,26.4492,2.609,79.5014,141.7092,4
4828.5,P-2,Plover Fm,106.1145,31.6684,2.6381,84.4086,153.9501,4
4829,P-2,Plover Fm,96.1008,36.6863,2.6339,81.7219,147.6849,4
4829.5,P-2,Plover Fm,104.5446,36.415,2.6174,76.8117,129.3221,4
4830,P-2,Plover Fm,40.0423,33.6416,2.6044,72.3998,113.2178,4
4830.5,P-2,Plover Fm,42.0633,22.2396,2.5655,78.0274,125.9062,4
4831,P-2,Plover Fm,83.931,14.475,2.4587,72.4271,117.8773,2
4831.5,P-2,Plover Fm,74.1074,24.567,2.3945,73.5542,125.9807,2
4832,P-2,Plover Fm,113.0527,22.1535,2.4135,89.4965,163.6043,2
4832.5,P-2,Plover Fm,114.7958,19.1754,2.5973,79.4763,158.1573,2
4833,P-2,Plover Fm,80.189,34.4223,2.5712,83.145,152.7138,2
4833.5,P-2,Plover Fm,24.0149,38.0952,2.6558,73.6475,133.3643,2
4834,P-2,Plover Fm,17.7229,38.7657,2.5504,72.5154,132.682,2
4834.5,P-2,Plover Fm,20.8706,35.0847,2.6183,68.4858,129.1664,2
4835,P-2,Plover Fm,16.2488,32.513,2.6119,68.2751,131.7548,2
4835.5,P-2,Plover Fm,14.8542,31.0902,2.6406,71.6792,129.3009,2
4836,P-2,Plover Fm,16.6084,32.4577,2.6587,69.1112,132.6912,2
4836.5,P-2,Plover Fm,15.6258,35.9761,2.6157,71.2835,135.4458,2
4837,P-2,Plover Fm,16.8665,33.9912,2.6382,70.7962,134.1516,2
4837.5,P-2,Plover Fm,17.7815,32.9106,2.6359,68.3102,130.7561,2
4838,P-2,Plover Fm,16.9152,32.4374,2.5986,69.7235,134.9031,2
4838.5,P-2,Plover Fm,32.535,36.5513,2.5834,77.1381,143.1723,2
4839,P-2,Plover Fm,28.4953,41.3353,2.6054,75.1532,141.557,2
4839.5,P-2,Plover Fm,40.3778,43.4847,2.6059,76.7178,141.3165,2
4840,P-2,Plover Fm,25.1604,41.5025,2.6119,72.7022,136.8708,2
4840.5,P-2,Plover Fm,27.2921,41.4984,2.6456,71.3023,134.7653,2
4841,P-2,Plover Fm,27.6509,36.492,2.6691,71.2595,134.804,2
4841.5,P-2,Plover Fm,28.522,35.7069,2.6314,71.0554,132.1654,2
4842,P-2,Plover Fm,26.4699,33.6918,2.5667,70.2105,129.8798,2
4842.5,P-2,Plover Fm,27.4033,31.1841,2.6368,70.7894,132.251,2
4843,P-2,Plover Fm,21.4982,33.2174,2.649,70.3405,128.8599,2
4843.5,P-2,Plover Fm,26.754,32.8189,2.6738,74.5304,130.2834,2
4844,P-2,Plover Fm,39.4761,29.5846,2.6554,70.7874,133.4672,2
4844.5,P-2,Plover Fm,67.599,31.1194,2.6349,65.1364,141.5355,2
4845,P-2,Plover Fm,85.4865,34.1257,2.6314,78.4742,155.8161,2
4845.5,P-2,Plover Fm,93.2489,33.8207,2.6286,89.7665,174.586,2
4846,P-2,Plover Fm,89.9154,40.9116,2.4335,75.4782,155.6588,2
4846.5,P-2,Plover Fm,79.624,44.4598,2.5914,69.2081,131.5456,2
4847,P-2,Plover Fm,60.1011,41.5107,2.7018,67.2092,125.6773,2
4847.5,P-2,Plover Fm,20.571,35.842,2.6946,67.3862,125.2341,2
4848,P-2,Plover Fm,22.2789,28.1011,2.698,67.2422,126.0532,2
4848.5,P-2,Plover Fm,23.9867,23.2915,2.6031,66.6099,125.9222,2
4849,P-2,Plover Fm,20.5395,24.5192,2.6092,66.5343,124.7191,2
4849.5,P-2,Plover Fm,21.0082,28.7475,2.6246,66.3878,124.8231,2
4850,P-2,Plover Fm,22.4785,28.3702,2.5266,65.1302,121.7055,2
4850.5,P-2,Plover Fm,21.9201,28.1172,2.565,64.7186,112.0991,2
4851,P-2,Plover Fm,23.5758,27.5874,2.6209,65.3487,130.2083,2
4851.5,P-2,Plover Fm,24.3566,28.2959,2.8132,59.29,113.2126,2
4852,P-2,Plover Fm,22.5509,26.9949,2.7355,63.044,113.995,2
4852.5,P-2,Plover Fm,21.244,25.9219,2.6909,59.4748,112.3476,2
4853,P-2,Plover Fm,22.6999,26.6399,2.6669,60.8965,119.8751,2
4853.5,P-2,Plover Fm,22.1397,26.9721,2.6814,61.7068,115.2334,2
4854,P-2,Plover Fm,21.6345,27.0692,2.6089,63.4235,121.2633,2
4854.5,P-2,Plover Fm,22.6665,27.6733,2.7114,66.9811,134.1752,2
4855,P-2,Plover Fm,57.1208,30.1882,2.694,92.3684,168.1438,2
4855.5,P-2,Plover Fm,68.679,44.5987,2.5558,98.0851,186.9277,2
4856,P-2,Plover Fm,69.1046,47.1457,2.5712,100.3162,189.6643,2
4856.5,P-2,Plover Fm,64.9556,47.3067,2.6536,95.4489,183.886,2
4857,P-2,Plover Fm,52.2142,46.2698,2.65,93.9695,177.8528,2
4857.5,P-2,Plover Fm,53.3475,48.1502,2.6409,93.5792,176.725,2
4858,P-2,Plover Fm,47.4972,48.0729,2.5219,89.4539,157.3656,2
4858.5,P-2,Plover Fm,45.8393,38.7647,2.4329,76.5972,140.2563,2
4859,P-2,Plover Fm,47.0459,39.9404,2.6691,61.3277,163.637,2
4859.5,P-2,Plover Fm,82.5977,48.7197,1.6513,76.127,234.8665,2
4860,P-2,Plover Fm,74.0368,44.187,2.1147,104.5228,234.8639,2
4860.5,P-2,Plover Fm,78.466,45.8814,2.3273,94.8025,167.6889,2
4861,P-2,Plover Fm,86.3227,45.4272,1.9349,97.4919,184.283,2
4861.5,P-2,Plover Fm,87.0896,42.7575,1.8883,98.2896,194.4637,2
4862,P-2,Plover Fm,82.0344,46.2297,1.8985,94.5042,196.784,2
4862.5,P-2,Plover Fm,82.074,46.309,1.7914,106.475,214.4157,2
4863,P-2,Plover Fm,80.8275,46.3416,2.0283,110.3189,220.0145,2
4863.5,P-2,Plover Fm,80.6224,43.8306,2.3735,100.462,191.1931,2
4864,P-2,Plover Fm,72.7137,42.1443,2.5978,91.3617,178.913,2
4864.5,P-2,Plover Fm,75.8325,41.0619,2.7002,101.2758,203.1701,2
4865,P-2,Plover Fm,82.7005,42.4673,2.2511,101.2236,200.4072,2
4865.5,P-2,Plover Fm,83.3134,48.5959,2.6634,96.3354,192.6363,2
4866,P-2,Plover Fm,80.1697,44.6262,2.668,93.5377,191.9797,2
4866.5,P-2,Plover Fm,86.5828,43.7396,2.6221,96.6295,195.2476,2
4867,P-2,Plover Fm,90.717,45.5687,2.5647,92.4316,175.762,2
4867.5,P-2,Plover Fm,91.6467,45.8765,2.0496,79.9109,175.9924,2
4868,P-2,Plover Fm,90.266,46.9556,1.544,122.791,166.3767,2
4868.5,P-2,Plover Fm,94.4105,47.9196,1.5254,179.5614,220.3101,2
4869,P-2,Plover Fm,98.555,47.7507,1.6951,98.4003,191.7064,2
4869.5,P-2,Plover Fm,96.3867,48.7763,2.2703,92.3054,169.954,2
4870,P-2,Plover Fm,93.8176,52.9921,2.7062,92.4316,174.4078,2
4870.5,P-2,Plover Fm,106.2817,50.6592,2.7137,95.1486,192.952,2
4871,P-2,Plover Fm,114.9353,50.5792,2.6692,97.35,192.1535,2
4871.5,P-2,Plover Fm,111.1155,48.8426,2.6783,94.9644,189.227,2
4872,P-2,Plover Fm,107.9867,47.4049,2.6809,93.0952,186.899,2
4872.5,P-2,Plover Fm,101.896,47.8261,2.6346,91.1275,184.9772,2
4873,P-2,Plover Fm,99.0141,47.1261,2.6982,91.1917,182.4645,2
4873.5,P-2,Plover Fm,92.6299,46.9568,2.6001,80.539,155.7698,2
4874,P-2,Plover Fm,73.8915,42.3365,2.5243,65.4184,131.1631,2
4874.5,P-2,Plover Fm,39.6923,28.4171,2.6004,65.2595,122.9412,2
4875,P-2,Plover Fm,43.6311,19.8051,2.6699,70.4166,122.4609,2
4875.5,P-2,Plover Fm,42.1549,21.5234,2.6523,64.1502,123.712,2
4876,P-2,Plover Fm,37.2425,27.2859,2.622,56.7197,123.2653,2
4876.5,P-2,Plover Fm,39.5633,23.952,2.6071,59.3549,127.718,2
4877,P-2,Plover Fm,40.1715,26.8524,2.6091,64.3026,125.3725,2
4877.5,P-2,Plover Fm,39.0018,30.1862,2.6069,61.9068,126.8028,2
4878,P-2,Plover Fm,47.4301,34.7274,2.6032,71.6216,140.2062,2
4878.5,P-2,Plover Fm,41.4278,35.2966,2.6199,74.6639,131.0355,2
4879,P-2,Plover Fm,40.1607,30.9547,2.6265,64.5121,128.9756,2
4879.5,P-2,Plover Fm,42.3743,30.1247,2.5896,70.7428,130.3518,2
4880,P-2,Plover Fm,41.4104,33.8383,2.6329,63.8923,126.4257,2
4880.5,P-2,Plover Fm,37.3708,34.6328,2.5963,56.5298,123.4729,2
4881,P-2,Plover Fm,33.5035,32.419,2.6312,58.7899,114.0213,2
4881.5,P-2,Plover Fm,33.8546,22.1724,2.5869,69.7461,124.6367,2
4882,P-2,Plover Fm,34.2057,30.423,2.6513,62.3692,120.5098,2
4882.5,P-2,Plover Fm,35.9623,27.2602,2.5994,68.4934,129.1432,2
4883,P-2,Plover Fm,31.1543,30.7507,2.6529,60.54,113.9741,2
4883.5,P-2,Plover Fm,31.5724,19.2473,2.6542,58.6523,114.3865,2
4884,P-2,Plover Fm,32.8409,18.6644,2.6603,66.6121,119.8278,2
4884.5,P-2,Plover Fm,32.7353,20.9118,2.6549,61.9546,118.6104,2
4885,P-2,Plover Fm,32.6297,19.9845,2.6517,60.7081,117.6492,2
4885.5,P-2,Plover Fm,31.0204,18.2612,2.661,62.8458,117.7912,2
4886,P-2,Plover Fm,33.2284,19.5206,2.6108,69.388,129.0857,2
4886.5,P-2,Plover Fm,66.1935,23.3652,2.6111,87.4516,160.8273,2
4887,P-2,Plover Fm,70.1168,38.7038,2.617,85.8188,165.8147,2
4887.5,P-2,Plover Fm,54.7324,42.8624,2.5967,83.2283,160.6952,2
4888,P-2,Plover Fm,62.8964,41.274,2.5886,86.5204,161.2422,2
4888.5,P-2,Plover Fm,46.1154,43.1879,2.6021,80.6884,150.354,2
4889,P-2,Plover Fm,48.8754,40.7914,2.5757,75.3953,148.419,2
4889.5,P-2,Plover Fm,47.7163,36.8058,2.6079,84.8956,161.678,2
4890,P-2,Plover Fm,36.6874,44.48,2.6025,73.394,147.3149,2
4890.5,P-2,Plover Fm,29.0587,41.5279,2.5482,72.9878,133.3871,2
4891,P-2,Plover Fm,37.691,28.4228,2.5541,82.5356,143.0099,2
4891.5,P-2,Plover Fm,47.0014,30.1309,2.6059,84.4267,152.753,2
4892,P-2,Plover Fm,60.9012,40.9872,2.6242,88.715,164.2886,2
4892.5,P-2,Plover Fm,64.6552,43.6955,2.5807,90.5628,165.2084,2
4893,P-2,Plover Fm,60.4124,43.832,2.582,91.0866,165.928,2
4893.5,P-2,Plover Fm,58.5827,44.7782,2.5732,87.5063,162.8049,2
4894,P-2,Plover Fm,56.753,45.0086,2.5872,86.7942,156.5791,2
4894.5,P-2,Plover Fm,55.8423,40.8852,2.576,80.5794,148.5682,2
4895,P-2,Plover Fm,57.5618,40.9528,2.5745,86.0161,161.078,2
4895.5,P-2,Plover Fm,52.3201,41.861,2.5679,83.0554,158.5212,2
4896,P-2,Plover Fm,40.764,44.7635,2.5321,77.6389,148.2394,2
4896.5,P-2,Plover Fm,57.5966,42.0796,2.5313,78.1214,169.9336,2
4897,P-2,Plover Fm,55.4405,40.827,2.5656,87.4844,172.7604,2
4897.5,P-2,Plover Fm,52.5368,50.1704,2.572,83.8886,167.6647,2
4898,P-2,Plover Fm,51.3249,48.667,2.5819,87.0402,160.8192,2
4898.5,P-2,Plover Fm,29.8376,51.3283,2.5886,64.4149,139.9009,2
4899,P-2,Plover Fm,37.7169,40.8029,2.604,78.4177,155.9404,2
4899.5,P-2,Plover Fm,37.102,39.9622,2.6096,83.0325,154.5695,2
4900,P-2,Plover Fm,36.1398,45.9856,2.575,77.0646,153.342,2
4900.5,P-2,Plover Fm,53.4493,47.6407,2.5726,86.7846,157.364,2
4901,P-2,Plover Fm,53.4527,42.4134,2.6535,89.0205,168.0272,2
4901.5,P-2,Plover Fm,47.9815,47.8226,2.563,90.5235,168.5806,2
4902,P-2,Plover Fm,47.5003,46.2973,2.5748,86.3279,158.0612,2
4902.5,P-2,Plover Fm,47.3924,44.2104,2.6077,87.4593,158.7965,2
4903,P-2,Plover Fm,40.8415,41.9142,2.5737,87.196,159.411,2
4903.5,P-2,Plover Fm,37.0243,43.3223,2.5712,86.3346,159.0519,2
4904,P-2,Plover Fm,43.4592,44.9903,2.5545,85.6421,155.7748,2
4904.5,P-2,Plover Fm,43.782,41.0109,2.5715,87.0194,157.1148,2
4905,P-2,Plover Fm,47.2955,40.7153,2.5619,88.5734,158.6497,2
4905.5,P-2,Plover Fm,45.4455,42.3656,2.5559,86.9954,156.2665,2
4906,P-2,Plover Fm,33.4598,41.8126,2.5844,83.7574,154.1336,2
4906.5,P-2,Plover Fm,25.711,41.8822,2.5339,76.3718,136.7456,2
4907,P-2,Plover Fm,29.3194,39.756,2.5064,76.7028,143.0474,2
4907.5,P-2,Plover Fm,32.8526,40.2132,2.6282,85.5503,156.6435,2
4908,P-2,Plover Fm,33.2682,42.9531,2.5494,79.407,149.2724,2
4908.5,P-2,Plover Fm,43.519,41.284,2.5886,84.459,151.3017,2
4909,P-2,Plover Fm,42.028,40.3616,2.5912,84.7411,154.3438,2
4909.5,P-2,Plover Fm,29.707,41.0049,2.6002,82.359,149.511,2
4910,P-2,Plover Fm,23.2783,42.1499,2.5873,79.0677,142.6337,2
4910.5,P-2,Plover Fm,26.0269,44.8523,2.5566,76.6971,138.2583,2
4911,P-2,Plover Fm,28.7755,42.3129,2.5032,78.4437,142.3019,2
4911.5,P-2,Plover Fm,22.1878,39.0747,2.5651,71.9588,131.6422,2
4912,P-2,Plover Fm,22.5176,39.339,2.5705,70.4918,127.1796,2
4912.5,P-2,Plover Fm,26.59,35.7231,2.5431,75.2007,135.4528,2
4913,P-2,Plover Fm,34.8415,35.6984,2.5428,78.3052,139.8658,2
4913.5,P-2,Plover Fm,36.5154,34.5177,2.5339,85.5773,155.2404,2
4914,P-2,Plover Fm,29.132,32.6632,2.545,84.6333,149.1968,2
4914.5,P-2,Plover Fm,25.7391,34.8464,2.5381,86.0766,149.5044,2
4915,P-2,Plover Fm,22.3461,37.5819,2.5435,72.9722,133.2291,2
4915.5,P-2,Plover Fm,18.2735,40.3468,2.5768,67.1834,125.1947,2
4916,P-2,Plover Fm,17.7702,36.6756,2.5904,68.424,124.0861,2
4916.5,P-2,Plover Fm,20.9755,34.1744,2.6536,76.6212,138.2086,2
4917,P-2,Plover Fm,24.4785,31.4451,2.5652,73.2924,130.5437,2
4917.5,P-2,Plover Fm,22.9717,28.4906,2.5904,76.4796,134.4579,2
4918,P-2,Plover Fm,21.3597,29.1232,2.5805,72.705,133.2886,2
4918.5,P-2,Plover Fm,23.5748,34.6337,2.6031,72.6472,132.7589,2
4919,P-2,Plover Fm,21.6127,29.5734,2.6324,78.3607,138.2444,2
4919.5,P-2,Plover Fm,26.0635,29.0911,2.6102,83.3931,155.664,2
4920,P-2,Plover Fm,27.6448,32.2778,2.6084,80.3618,148.2844,2
4920.5,P-2,Plover Fm,33.7478,37.957,2.6741,75.7475,130.0921,2
4921,P-2,Plover Fm,32.147,28.2252,2.5137,74.507,139.8559,2
4921.5,P-2,Plover Fm,68.5889,25.034,2.5961,69.0511,120.9271,2
4922,P-2,Plover Fm,68.6858,31.1099,2.5946,66.9161,113.0442,2
4922.5,P-2,Plover Fm,68.7827,31.195,2.6742,68.3591,113.4805,2
4923,P-2,Plover Fm,72.0226,33.9057,2.664,67.187,106.6215,2
4923.5,P-2,Plover Fm,46.6857,32.6578,2.5943,58.8593,98.1385,2
4924,P-2,Plover Fm,7.6468,13.2819,2.6192,62.6111,93.6228,2
4924.5,P-2,Plover Fm,8.6965,7.3534,2.5251,62.3144,94.3564,2
4925,P-2,Plover Fm,6.5205,9.2193,2.5292,58.6791,95.2342,2
4925.5,P-2,Plover Fm,9.859,6.9975,2.4568,67.4276,104.2278,2
4926,P-2,Plover Fm,12.1644,8.8596,2.5032,74.6822,114.425,2
4926.5,P-2,Plover Fm,10.889,12.2077,2.4162,66.5092,106.6474,2
4927,P-2,Plover Fm,7.9058,10.9065,2.3759,65.8665,98.1463,2
4927.5,P-2,Plover Fm,124.8357,12.89,2.4441,63.1037,111.737,2
4928,P-2,Plover Fm,163.59,44.8339,2.8353,64.3909,111.899,2
4928.5,P-2,Plover Fm,141.926,52.5975,3.017,63.6421,106.6772,2
4929,P-2,Plover Fm,150.4067,50.8257,3.0598,60.7608,105.6723,2
4929.5,P-2,Plover Fm,119.8815,50.2505,3.1259,61.6932,104.3874,2
4930,P-2,Plover Fm,105.6609,33.4745,2.8963,64.524,107.1889,2
4930.5,P-2,Plover Fm,79.5748,23.9406,2.7503,66.6728,111.8399,2
4931,P-2,Plover Fm,73.4472,20.4156,2.6858,64.6726,110.7516,2
4931.5,P-2,Plover Fm,76.9172,20.2208,2.6948,66.75,112.7244,2
4932,P-2,Plover Fm,80.1172,21.0112,2.6877,68.4587,113.3667,2
